Year,NOC,Percentage_of_Medals,Host_Country
1932,ANT,0.0,0
1932,ANZ,0.0,0
1932,ARG,0.0013472549680026945,0
1932,ARM,0.0,0
1932,ARU,0.0,0
1932,ASA,0.0,0
1932,AUS,0.001684068710003368,0
1932,AUT,0.001684068710003368,0
1932,AZE,0.0,0
1932,BAH,0.0,0
1932,BAN,0.0,0
1932,BAR,0.0,0
1932,BDI,0.0,0
1932,BEL,0.0003368137420006736,0
1932,BEN,0.0,0
1932,BER,0.0,0
1932,BHU,0.0,0
1932,BIH,0.0,0
1932,BIZ,0.0,0
1932,BLR,0.0,0
1932,BOH,0.0,0
1932,BOL,0.0,0
1932,BOT,0.0,0
1932,BRA,0.0,0
1932,BRN,0.0,0
1932,BRU,0.0,0
1932,BUL,0.0,0
1932,BUR,0.0,0
1932,CAF,0.0,0
1932,CAM,0.0,0
1932,CAN,0.013135735938026272,0
1932,CAY,0.0,0
1932,CGO,0.0,0
1932,CHA,0.0,0
1932,CHI,0.0,0
1932,CHN,0.0,0
1932,CIV,0.0,0
1932,CMR,0.0,0
1932,COD,0.0,0
1932,COK,0.0,0
1932,COL,0.0,0
1932,COM,0.0,0
1932,CPV,0.0,0
1932,CRC,0.0,0
1932,CRO,0.0,0
1932,CRT,0.0,0
1932,CUB,0.0,0
1932,CYP,0.0,0
1932,CZE,0.0,0
1932,DEN,0.00370495116200741,0
1932,DJI,0.0,0
1932,DMA,0.0,0
1932,DOM,0.0,0
1932,ECU,0.0,0
1932,EGY,0.0,0
1932,ERI,0.0,0
1932,ESA,0.0,0
1932,ESP,0.0003368137420006736,0
1932,EST,0.0,0
1932,ETH,0.0,0
1932,EUN,0.0,0
1932,FIJ,0.0,0
1932,FIN,0.009767598518019536,0
1932,FRA,0.013472549680026945,0
1932,FRG,0.0,0
1932,FSM,0.0,0
1932,GAB,0.0,0
1932,GAM,0.0,0
1932,GBR,0.011788480970023578,0
1932,GBS,0.0,0
1932,GDR,0.0,0
1932,GEO,0.0,0
1932,GEQ,0.0,0
1932,GER,0.014482990906028967,0
1932,GHA,0.0,0
1932,GRE,0.0,0
1932,GRN,0.0,0
1932,GUA,0.0,0
1932,GUI,0.0,0
1932,GUM,0.0,0
1932,GUY,0.0,0
1932,HAI,0.0,0
1932,HKG,0.0,0
1932,HON,0.0,0
1932,HUN,0.01111485348602223,0
1932,INA,0.0,0
1932,IND,0.005052206130010104,0
1932,IOA,0.0,0
1932,IRI,0.0,0
1932,IRL,0.0006736274840013472,0
1932,IRQ,0.0,0
1932,ISL,0.0,0
1932,ISR,0.0,0
1932,ISV,0.0,0
1932,ITA,0.02593465813405187,0
1932,IVB,0.0,0
1932,JAM,0.0,0
1932,JOR,0.0,0
1932,JPN,0.010441226002020883,0
1932,KAZ,0.0,0
1932,KEN,0.0,0
1932,KGZ,0.0,0
1932,KIR,0.0,0
1932,KOR,0.0,0
1932,KOS,0.0,0
1932,KSA,0.0,0
1932,KUW,0.0,0
1932,LAO,0.0,0
1932,LAT,0.0003368137420006736,0
1932,LBA,0.0,0
1932,LBR,0.0,0
1932,LCA,0.0,0
1932,LES,0.0,0
1932,LIB,0.0,0
1932,LIE,0.0,0
1932,LTU,0.0,0
1932,LUX,0.0,0
1932,MAD,0.0,0
1932,MAL,0.0,0
1932,MAR,0.0,0
1932,MAS,0.0,0
1932,MAW,0.0,0
1932,MDA,0.0,0
1932,MDV,0.0,0
1932,MEX,0.0006736274840013472,0
1932,MGL,0.0,0
1932,MHL,0.0,0
1932,MKD,0.0,0
1932,MLI,0.0,0
1932,MLT,0.0,0
1932,MNE,0.0,0
1932,MON,0.0,0
1932,MOZ,0.0,0
1932,MRI,0.0,0
1932,MTN,0.0,0
1932,MYA,0.0,0
1932,NAM,0.0,0
1932,NBO,0.0,0
1932,NCA,0.0,0
1932,NED,0.004378578646008757,0
1932,NEP,0.0,0
1932,NFL,0.0,0
1932,NGR,0.0,0
1932,NIG,0.0,0
1932,NOR,0.0,0
1932,NRU,0.0,0
1932,NZL,0.0006736274840013472,0
1932,OMA,0.0,0
1932,PAK,0.0,0
1932,PAN,0.0,0
1932,PAR,0.0,0
1932,PER,0.0,0
1932,PHI,0.0010104412260020209,0
1932,PLE,0.0,0
1932,PLW,0.0,0
1932,PNG,0.0,0
1932,POL,0.007073088582014146,0
1932,POR,0.0,0
1932,PRK,0.0,0
1932,PUR,0.0,0
1932,QAT,0.0,0
1932,RHO,0.0,0
1932,ROT,0.0,0
1932,ROU,0.0,0
1932,RSA,0.001684068710003368,0
1932,RUS,0.0,0
1932,RWA,0.0,0
1932,SAA,0.0,0
1932,SAM,0.0,0
1932,SCG,0.0,0
1932,SEN,0.0,0
1932,SEY,0.0,0
1932,SGP,0.0,0
1932,SKN,0.0,0
1932,SLE,0.0,0
1932,SLO,0.0,0
1932,SMR,0.0,0
1932,SOL,0.0,0
1932,SOM,0.0,0
1932,SRB,0.0,0
1932,SRI,0.0,0
1932,SSD,0.0,0
1932,STP,0.0,0
1932,SUD,0.0,0
1932,SUI,0.0003368137420006736,0
1932,SUR,0.0,0
1932,SVK,0.0,0
1932,SWE,0.010778039744021556,0
1932,SWZ,0.0,0
1932,SYR,0.0,0
1932,TAN,0.0,0
1932,TCH,0.0020208824520040417,0
1932,TGA,0.0,0
1932,THA,0.0,0
1932,TJK,0.0,0
1932,TKM,0.0,0
1932,TLS,0.0,0
1932,TOG,0.0,0
1932,TPE,0.0,0
1932,TTO,0.0,0
1932,TUN,0.0,0
1932,TUR,0.0,0
1932,TUV,0.0,0
1932,UAE,0.0,0
1932,UAR,0.0,0
1932,UGA,0.0,0
1932,UKR,0.0,0
1932,UNK,0.0,0
1932,URS,0.0,0
1932,URU,0.0003368137420006736,0
1932,USA,0.06365779723812731,1
1932,UZB,0.0,0
1932,VAN,0.0,0
1932,VEN,0.0,0
1932,VIE,0.0,0
1932,VIN,0.0,0
1932,VNM,0.0,0
1932,WIF,0.0,0
1932,YAR,0.0,0
1932,YEM,0.0,0
1932,YMD,0.0,0
1932,YUG,0.0,0
1932,ZAM,0.0,0
1932,ZIM,0.0,0
1936,AFG,0.0,0
1936,AHO,0.0,0
1936,ALB,0.0,0
1936,ALG,0.0,0
1936,AND,0.0,0
1936,ANG,0.0,0
1936,ANT,0.0,0
1936,ANZ,0.0,0
1936,ARG,0.001690747002766677,0
1936,ARM,0.0,0
1936,ARU,0.0,0
1936,ASA,0.0,0
1936,AUS,0.0001537042729787888,0
1936,AUT,0.008453735013833385,0
1936,AZE,0.0,0
1936,BAH,0.0,0
1936,BAN,0.0,0
1936,BAR,0.0,0
1936,BDI,0.0,0
1936,BEL,0.002151859821703043,0
1936,BEN,0.0,0
1936,BER,0.0,0
1936,BHU,0.0,0
1936,BIH,0.0,0
1936,BIZ,0.0,0
1936,BLR,0.0,0
1936,BOH,0.0,0
1936,BOL,0.0,0
1936,BOT,0.0,0
1936,BRA,0.0,0
1936,BRN,0.0,0
1936,BRU,0.0,0
1936,BUL,0.0,0
1936,BUR,0.0,0
1936,CAF,0.0,0
1936,CAM,0.0,0
1936,CAN,0.003381494005533354,0
1936,CAY,0.0,0
1936,CGO,0.0,0
1936,CHA,0.0,0
1936,CHI,0.0,0
1936,CHN,0.0,0
1936,CIV,0.0,0
1936,CMR,0.0,0
1936,COD,0.0,0
1936,COK,0.0,0
1936,COL,0.0,0
1936,COM,0.0,0
1936,CPV,0.0,0
1936,CRC,0.0,0
1936,CRO,0.0,0
1936,CRT,0.0,0
1936,CUB,0.0,0
1936,CYP,0.0,0
1936,CZE,0.0,0
1936,DEN,0.0009222256378727329,0
1936,DJI,0.0,0
1936,DMA,0.0,0
1936,DOM,0.0,0
1936,ECU,0.0,0
1936,EGY,0.000768521364893944,0
1936,ERI,0.0,0
1936,ESA,0.0,0
1936,ESP,0.0,0
1936,EST,0.0010759299108515216,0
1936,ETH,0.0,0
1936,EUN,0.0,0
1936,FIJ,0.0,0
1936,FIN,0.004150015370427298,0
1936,FRA,0.006762988011066708,0
1936,FRG,0.0,0
1936,FSM,0.0,0
1936,GAB,0.0,0
1936,GAM,0.0,0
1936,GBR,0.005533353827236397,0
1936,GBS,0.0,0
1936,GDR,0.0,0
1936,GEO,0.0,0
1936,GEQ,0.0,0
1936,GER,0.03442975714724869,1
1936,GHA,0.0,0
1936,GRE,0.0,0
1936,GRN,0.0,0
1936,GUA,0.0,0
1936,GUI,0.0,0
1936,GUM,0.0,0
1936,GUY,0.0,0
1936,HAI,0.0,0
1936,HKG,0.0,0
1936,HON,0.0,0
1936,HUN,0.006301875192130341,0
1936,INA,0.0,0
1936,IND,0.0029203811865969875,0
1936,IOA,0.0,0
1936,IRI,0.0,0
1936,IRL,0.0,0
1936,IRQ,0.0,0
1936,ISL,0.0,0
1936,ISR,0.0,0
1936,ISV,0.0,0
1936,ITA,0.01168152474638795,0
1936,IVB,0.0,0
1936,JAM,0.0,0
1936,JOR,0.0,0
1936,JPN,0.003535198278512143,0
1936,KAZ,0.0,0
1936,KEN,0.0,0
1936,KGZ,0.0,0
1936,KIR,0.0,0
1936,KOR,0.0,0
1936,KOS,0.0,0
1936,KSA,0.0,0
1936,KUW,0.0,0
1936,LAO,0.0,0
1936,LAT,0.0003074085459575776,0
1936,LBA,0.0,0
1936,LBR,0.0,0
1936,LCA,0.0,0
1936,LES,0.0,0
1936,LIB,0.0,0
1936,LIE,0.0,0
1936,LTU,0.0,0
1936,LUX,0.0,0
1936,MAD,0.0,0
1936,MAL,0.0,0
1936,MAR,0.0,0
1936,MAS,0.0,0
1936,MAW,0.0,0
1936,MDA,0.0,0
1936,MDV,0.0,0
1936,MEX,0.002459268367660621,0
1936,MGL,0.0,0
1936,MHL,0.0,0
1936,MKD,0.0,0
1936,MLI,0.0,0
1936,MLT,0.0,0
1936,MNE,0.0,0
1936,MON,0.0,0
1936,MOZ,0.0,0
1936,MRI,0.0,0
1936,MTN,0.0,0
1936,MYA,0.0,0
1936,NAM,0.0,0
1936,NBO,0.0,0
1936,NCA,0.0,0
1936,NED,0.005687058100215186,0
1936,NEP,0.0,0
1936,NFL,0.0,0
1936,NGR,0.0,0
1936,NIG,0.0,0
1936,NOR,0.004303719643406086,0
1936,NRU,0.0,0
1936,NZL,0.0001537042729787888,0
1936,OMA,0.0,0
1936,PAK,0.0,0
1936,PAN,0.0,0
1936,PAR,0.0,0
1936,PER,0.0,0
1936,PHI,0.0001537042729787888,0
1936,PLE,0.0,0
1936,PLW,0.0,0
1936,PNG,0.0,0
1936,POL,0.0018444512757454657,0
1936,POR,0.00046111281893636643,0
1936,PRK,0.0,0
1936,PUR,0.0,0
1936,QAT,0.0,0
1936,RHO,0.0,0
1936,ROT,0.0,0
1936,ROU,0.0001537042729787888,0
1936,RSA,0.0001537042729787888,0
1936,RUS,0.0,0
1936,RWA,0.0,0
1936,SAA,0.0,0
1936,SAM,0.0,0
1936,SCG,0.0,0
1936,SEN,0.0,0
1936,SEY,0.0,0
1936,SGP,0.0,0
1936,SKN,0.0,0
1936,SLE,0.0,0
1936,SLO,0.0,0
1936,SMR,0.0,0
1936,SOL,0.0,0
1936,SOM,0.0,0
1936,SRB,0.0,0
1936,SRI,0.0,0
1936,SSD,0.0,0
1936,STP,0.0,0
1936,SUD,0.0,0
1936,SUI,0.007992622194897018,0
1936,SUR,0.0,0
1936,SVK,0.0,0
1936,SWE,0.005379649554257608,0
1936,SWZ,0.0,0
1936,SYR,0.0,0
1936,TAN,0.0,0
1936,TCH,0.0027666769136181985,0
1936,TGA,0.0,0
1936,THA,0.0,0
1936,TJK,0.0,0
1936,TKM,0.0,0
1936,TLS,0.0,0
1936,TOG,0.0,0
1936,TPE,0.0,0
1936,TTO,0.0,0
1936,TUN,0.0,0
1936,TUR,0.0003074085459575776,0
1936,TUV,0.0,0
1936,UAE,0.0,0
1936,UAR,0.0,0
1936,UGA,0.0,0
1936,UKR,0.0,0
1936,UNK,0.0,0
1936,URS,0.0,0
1936,URU,0.0,0
1936,USA,0.014755610205963726,0
1936,UZB,0.0,0
1936,VAN,0.0,0
1936,VEN,0.0,0
1936,VIE,0.0,0
1936,VIN,0.0,0
1936,VNM,0.0,0
1936,WIF,0.0,0
1936,YAR,0.0,0
1936,YEM,0.0,0
1936,YMD,0.0,0
1936,YUG,0.0001537042729787888,0
1936,ZAM,0.0,0
1936,ZIM,0.0,0
1948,AFG,0.0,0
1948,AHO,0.0,0
1948,ALB,0.0,0
1948,ALG,0.0,0
1948,AND,0.0,0
1948,ANG,0.0,0
1948,ANT,0.0,0
1948,ANZ,0.0,0
1948,ARG,0.001717408274785324,0
1948,ARM,0.0,0
1948,ARU,0.0,0
1948,ASA,0.0,0
1948,AUS,0.002498048399687744,0
1948,AUT,0.001249024199843872,0
1948,AZE,0.0,0
1948,BAH,0.0,0
1948,BAN,0.0,0
1948,BAR,0.0,0
1948,BDI,0.0,0
1948,BEL,0.00234192037470726,0
1948,BEN,0.0,0
1948,BER,0.0,0
1948,BHU,0.0,0
1948,BIH,0.0,0
1948,BIZ,0.0,0
1948,BLR,0.0,0
1948,BOH,0.0,0
1948,BOL,0.0,0
1948,BOT,0.0,0
1948,BRA,0.00156128024980484,0
1948,BRN,0.0,0
1948,BRU,0.0,0
1948,BUL,0.0,0
1948,BUR,0.0,0
1948,CAF,0.0,0
1948,CAM,0.0,0
1948,CAN,0.001092896174863388,0
1948,CAY,0.0,0
1948,CGO,0.0,0
1948,CHA,0.0,0
1948,CHI,0.0,0
1948,CHN,0.0,0
1948,CIV,0.0,0
1948,CMR,0.0,0
1948,COD,0.0,0
1948,COK,0.0,0
1948,COL,0.0,0
1948,COM,0.0,0
1948,CPV,0.0,0
1948,CRC,0.0,0
1948,CRO,0.0,0
1948,CRT,0.0,0
1948,CUB,0.000312256049960968,0
1948,CYP,0.0,0
1948,CZE,0.0,0
1948,DEN,0.007962529274004685,0
1948,DJI,0.0,0
1948,DMA,0.0,0
1948,DOM,0.0,0
1948,ECU,0.0,0
1948,EGY,0.00078064012490242,0
1948,ERI,0.0,0
1948,ESA,0.0,0
1948,ESP,0.000468384074941452,0
1948,EST,0.0,0
1948,ETH,0.0,0
1948,EUN,0.0,0
1948,FIJ,0.0,0
1948,FIN,0.005152224824355972,0
1948,FRA,0.011241217798594848,0
1948,FRG,0.0,0
1948,FSM,0.0,0
1948,GAB,0.0,0
1948,GAM,0.0,0
1948,GBR,0.009523809523809525,1
1948,GBS,0.0,0
1948,GDR,0.0,0
1948,GEO,0.0,0
1948,GEQ,0.0,0
1948,GER,0.0,0
1948,GHA,0.0,0
1948,GRE,0.0,0
1948,GRN,0.0,0
1948,GUA,0.0,0
1948,GUI,0.0,0
1948,GUM,0.0,0
1948,GUY,0.0,0
1948,HAI,0.0,0
1948,HKG,0.0,0
1948,HON,0.0,0
1948,HUN,0.009679937548790008,0
1948,INA,0.0,0
1948,IND,0.00312256049960968,0
1948,IOA,0.0,0
1948,IRI,0.000156128024980484,0
1948,IRL,0.000156128024980484,0
1948,IRQ,0.0,0
1948,ISL,0.0,0
1948,ISR,0.0,0
1948,ISV,0.0,0
1948,ITA,0.010460577673692429,0
1948,IVB,0.0,0
1948,JAM,0.000468384074941452,0
1948,JOR,0.0,0
1948,JPN,0.0,0
1948,KAZ,0.0,0
1948,KEN,0.0,0
1948,KGZ,0.0,0
1948,KIR,0.0,0
1948,KOR,0.000312256049960968,0
1948,KOS,0.0,0
1948,KSA,0.0,0
1948,KUW,0.0,0
1948,LAO,0.0,0
1948,LAT,0.0,0
1948,LBA,0.0,0
1948,LBR,0.0,0
1948,LCA,0.0,0
1948,LES,0.0,0
1948,LIB,0.0,0
1948,LIE,0.0,0
1948,LTU,0.0,0
1948,LUX,0.0,0
1948,MAD,0.0,0
1948,MAL,0.0,0
1948,MAR,0.0,0
1948,MAS,0.0,0
1948,MAW,0.0,0
1948,MDA,0.0,0
1948,MDV,0.0,0
1948,MEX,0.001405152224824356,0
1948,MGL,0.0,0
1948,MHL,0.0,0
1948,MKD,0.0,0
1948,MLI,0.0,0
1948,MLT,0.0,0
1948,MNE,0.0,0
1948,MON,0.0,0
1948,MOZ,0.0,0
1948,MRI,0.0,0
1948,MTN,0.0,0
1948,MYA,0.0,0
1948,NAM,0.0,0
1948,NBO,0.0,0
1948,NCA,0.0,0
1948,NED,0.006557377049180328,0
1948,NEP,0.0,0
1948,NFL,0.0,0
1948,NGR,0.0,0
1948,NIG,0.0,0
1948,NOR,0.002810304449648712,0
1948,NRU,0.0,0
1948,NZL,0.0,0
1948,OMA,0.0,0
1948,PAK,0.0,0
1948,PAN,0.000312256049960968,0
1948,PAR,0.0,0
1948,PER,0.000156128024980484,0
1948,PHI,0.0,0
1948,PLE,0.0,0
1948,PLW,0.0,0
1948,PNG,0.0,0
1948,POL,0.000312256049960968,0
1948,POR,0.00078064012490242,0
1948,PRK,0.0,0
1948,PUR,0.000156128024980484,0
1948,QAT,0.0,0
1948,RHO,0.0,0
1948,ROT,0.0,0
1948,ROU,0.0,0
1948,RSA,0.000936768149882904,0
1948,RUS,0.0,0
1948,RWA,0.0,0
1948,SAA,0.0,0
1948,SAM,0.0,0
1948,SCG,0.0,0
1948,SEN,0.0,0
1948,SEY,0.0,0
1948,SGP,0.0,0
1948,SKN,0.0,0
1948,SLE,0.0,0
1948,SLO,0.0,0
1948,SMR,0.0,0
1948,SOL,0.0,0
1948,SOM,0.0,0
1948,SRB,0.0,0
1948,SRI,0.000156128024980484,0
1948,SSD,0.0,0
1948,STP,0.0,0
1948,SUD,0.0,0
1948,SUI,0.005620608899297424,0
1948,SUR,0.0,0
1948,SVK,0.0,0
1948,SWE,0.0117096018735363,0
1948,SWZ,0.0,0
1948,SYR,0.0,0
1948,TAN,0.0,0
1948,TCH,0.00312256049960968,0
1948,TGA,0.0,0
1948,THA,0.0,0
1948,TJK,0.0,0
1948,TKM,0.0,0
1948,TLS,0.0,0
1948,TOG,0.0,0
1948,TPE,0.0,0
1948,TTO,0.000156128024980484,0
1948,TUN,0.0,0
1948,TUR,0.001873536299765808,0
1948,TUV,0.0,0
1948,UAE,0.0,0
1948,UAR,0.0,0
1948,UGA,0.0,0
1948,UKR,0.0,0
1948,UNK,0.0,0
1948,URS,0.0,0
1948,URU,0.000468384074941452,0
1948,USA,0.023731459797033568,0
1948,UZB,0.0,0
1948,VAN,0.0,0
1948,VEN,0.0,0
1948,VIE,0.0,0
1948,VIN,0.0,0
1948,VNM,0.0,0
1948,WIF,0.0,0
1948,YAR,0.0,0
1948,YEM,0.0,0
1948,YMD,0.0,0
1948,YUG,0.002498048399687744,0
1948,ZAM,0.0,0
1948,ZIM,0.0,0
1952,AFG,0.0,0
1952,AHO,0.0,0
1952,ALB,0.0,0
1952,ALG,0.0,0
1952,AND,0.0,0
1952,ANG,0.0,0
1952,ANT,0.0,0
1952,ANZ,0.0,0
1952,ARG,0.0007255139056831923,0
1952,ARM,0.0,0
1952,ARU,0.0,0
1952,ASA,0.0,0
1952,AUS,0.0024183796856106408,0
1952,AUT,0.00036275695284159615,0
1952,AZE,0.0,0
1952,BAH,0.0,0
1952,BAN,0.0,0
1952,BAR,0.0,0
1952,BDI,0.0,0
1952,BEL,0.0009673518742442564,0
1952,BEN,0.0,0
1952,BER,0.0,0
1952,BHU,0.0,0
1952,BIH,0.0,0
1952,BIZ,0.0,0
1952,BLR,0.0,0
1952,BOH,0.0,0
1952,BOL,0.0,0
1952,BOT,0.0,0
1952,BRA,0.00036275695284159615,0
1952,BRN,0.0,0
1952,BRU,0.0,0
1952,BUL,0.00012091898428053205,0
1952,BUR,0.0,0
1952,CAF,0.0,0
1952,CAM,0.0,0
1952,CAN,0.0004836759371221282,0
1952,CAY,0.0,0
1952,CGO,0.0,0
1952,CHA,0.0,0
1952,CHI,0.0004836759371221282,0
1952,CHN,0.0,0
1952,CIV,0.0,0
1952,CMR,0.0,0
1952,COD,0.0,0
1952,COK,0.0,0
1952,COL,0.0,0
1952,COM,0.0,0
1952,CPV,0.0,0
1952,CRC,0.0,0
1952,CRO,0.0,0
1952,CRT,0.0,0
1952,CUB,0.0,0
1952,CYP,0.0,0
1952,CZE,0.0,0
1952,DEN,0.0010882708585247885,0
1952,DJI,0.0,0
1952,DMA,0.0,0
1952,DOM,0.0,0
1952,ECU,0.0,0
1952,EGY,0.00012091898428053205,0
1952,ERI,0.0,0
1952,ESA,0.0,0
1952,ESP,0.00012091898428053205,0
1952,EST,0.0,0
1952,ETH,0.0,0
1952,EUN,0.0,0
1952,FIJ,0.0,0
1952,FIN,0.0048367593712212815,1
1952,FRA,0.0048367593712212815,0
1952,FRG,0.0,0
1952,FSM,0.0,0
1952,GAB,0.0,0
1952,GAM,0.0,0
1952,GBR,0.0037484885126964932,0
1952,GBS,0.0,0
1952,GDR,0.0,0
1952,GEO,0.0,0
1952,GEQ,0.0,0
1952,GER,0.0048367593712212815,0
1952,GHA,0.0,0
1952,GRE,0.0,0
1952,GRN,0.0,0
1952,GUA,0.0,0
1952,GUI,0.0,0
1952,GUM,0.0,0
1952,GUY,0.0,0
1952,HAI,0.0,0
1952,HKG,0.0,0
1952,HON,0.0,0
1952,HUN,0.012333736396614269,0
1952,INA,0.0,0
1952,IND,0.0018137847642079807,0
1952,IOA,0.0,0
1952,IRI,0.0008464328899637243,0
1952,IRL,0.00012091898428053205,0
1952,IRQ,0.0,0
1952,ISL,0.0,0
1952,ISR,0.0,0
1952,ISV,0.0,0
1952,ITA,0.0065296251511487305,0
1952,IVB,0.0,0
1952,JAM,0.0009673518742442564,0
1952,JOR,0.0,0
1952,JPN,0.0014510278113663846,0
1952,KAZ,0.0,0
1952,KEN,0.0,0
1952,KGZ,0.0,0
1952,KIR,0.0,0
1952,KOR,0.0002418379685610641,0
1952,KOS,0.0,0
1952,KSA,0.0,0
1952,KUW,0.0,0
1952,LAO,0.0,0
1952,LAT,0.0,0
1952,LBA,0.0,0
1952,LBR,0.0,0
1952,LCA,0.0,0
1952,LES,0.0,0
1952,LIB,0.0002418379685610641,0
1952,LIE,0.0,0
1952,LTU,0.0,0
1952,LUX,0.00012091898428053205,0
1952,MAD,0.0,0
1952,MAL,0.0,0
1952,MAR,0.0,0
1952,MAS,0.0,0
1952,MAW,0.0,0
1952,MDA,0.0,0
1952,MDV,0.0,0
1952,MEX,0.00012091898428053205,0
1952,MGL,0.0,0
1952,MHL,0.0,0
1952,MKD,0.0,0
1952,MLI,0.0,0
1952,MLT,0.0,0
1952,MNE,0.0,0
1952,MON,0.0,0
1952,MOZ,0.0,0
1952,MRI,0.0,0
1952,MTN,0.0,0
1952,MYA,0.0,0
1952,NAM,0.0,0
1952,NBO,0.0,0
1952,NCA,0.0,0
1952,NED,0.002176541717049577,0
1952,NEP,0.0,0
1952,NFL,0.0,0
1952,NGR,0.0,0
1952,NIG,0.0,0
1952,NOR,0.0015719467956469165,0
1952,NRU,0.0,0
1952,NZL,0.00036275695284159615,0
1952,OMA,0.0,0
1952,PAK,0.0,0
1952,PAN,0.0,0
1952,PAR,0.0,0
1952,PER,0.0,0
1952,PHI,0.0,0
1952,PLE,0.0,0
1952,PLW,0.0,0
1952,PNG,0.0,0
1952,POL,0.0004836759371221282,0
1952,POR,0.0002418379685610641,0
1952,PRK,0.0,0
1952,PUR,0.0,0
1952,QAT,0.0,0
1952,RHO,0.0,0
1952,ROT,0.0,0
1952,ROU,0.0004836759371221282,0
1952,RSA,0.0016928657799274486,0
1952,RUS,0.0,0
1952,RWA,0.0,0
1952,SAA,0.0,0
1952,SAM,0.0,0
1952,SCG,0.0,0
1952,SEN,0.0,0
1952,SEY,0.0,0
1952,SGP,0.0,0
1952,SKN,0.0,0
1952,SLE,0.0,0
1952,SLO,0.0,0
1952,SMR,0.0,0
1952,SOL,0.0,0
1952,SOM,0.0,0
1952,SRB,0.0,0
1952,SRI,0.0,0
1952,SSD,0.0,0
1952,STP,0.0,0
1952,SUD,0.0,0
1952,SUI,0.003990326481257557,0
1952,SUR,0.0,0
1952,SVK,0.0,0
1952,SWE,0.008464328899637243,0
1952,SWZ,0.0,0
1952,SYR,0.0,0
1952,TAN,0.0,0
1952,TCH,0.003022974607013301,0
1952,TGA,0.0,0
1952,THA,0.0,0
1952,TJK,0.0,0
1952,TKM,0.0,0
1952,TLS,0.0,0
1952,TOG,0.0,0
1952,TPE,0.0,0
1952,TTO,0.0002418379685610641,0
1952,TUN,0.0,0
1952,TUR,0.00036275695284159615,0
1952,TUV,0.0,0
1952,UAE,0.0,0
1952,UAR,0.0,0
1952,UGA,0.0,0
1952,UKR,0.0,0
1952,UNK,0.0,0
1952,URS,0.01414752116082225,0
1952,URU,0.0016928657799274486,0
1952,USA,0.016203143893591294,0
1952,UZB,0.0,0
1952,VAN,0.0,0
1952,VEN,0.00012091898428053205,0
1952,VIE,0.0,0
1952,VIN,0.0,0
1952,VNM,0.0,0
1952,WIF,0.0,0
1952,YAR,0.0,0
1952,YEM,0.0,0
1952,YMD,0.0,0
1952,YUG,0.002902055622732769,0
1952,ZAM,0.0,0
1952,ZIM,0.0,0
1956,AFG,0.0,0
1956,AHO,0.0,0
1956,ALB,0.0,0
1956,ALG,0.0,0
1956,AND,0.0,0
1956,ANG,0.0,0
1956,ANT,0.0,0
1956,ANZ,0.0,0
1956,ARG,0.0003900916715428126,0
1956,ARM,0.0,0
1956,ARU,0.0,0
1956,ASA,0.0,0
1956,AUS,0.01306807099668422,1
1956,AUT,0.0007801833430856252,0
1956,AZE,0.0,0
1956,BAH,0.0003900916715428126,0
1956,BAN,0.0,0
1956,BAR,0.0,0
1956,BDI,0.0,0
1956,BEL,0.0003900916715428126,0
1956,BEN,0.0,0
1956,BER,0.0,0
1956,BHU,0.0,0
1956,BIH,0.0,0
1956,BIZ,0.0,0
1956,BLR,0.0,0
1956,BOH,0.0,0
1956,BOL,0.0,0
1956,BOT,0.0,0
1956,BRA,0.0001950458357714063,0
1956,BRN,0.0,0
1956,BRU,0.0,0
1956,BUL,0.003510825043885313,0
1956,BUR,0.0,0
1956,CAF,0.0,0
1956,CAM,0.0,0
1956,CAN,0.0037058708796567194,0
1956,CAY,0.0,0
1956,CGO,0.0,0
1956,CHA,0.0,0
1956,CHI,0.0007801833430856252,0
1956,CHN,0.0,0
1956,CIV,0.0,0
1956,CMR,0.0,0
1956,COD,0.0,0
1956,COK,0.0,0
1956,COL,0.0,0
1956,COM,0.0,0
1956,CPV,0.0,0
1956,CRC,0.0,0
1956,CRO,0.0,0
1956,CRT,0.0,0
1956,CUB,0.0,0
1956,CYP,0.0,0
1956,CZE,0.0,0
1956,DEN,0.0011702750146284377,0
1956,DJI,0.0,0
1956,DMA,0.0,0
1956,DOM,0.0,0
1956,ECU,0.0,0
1956,EGY,0.0,0
1956,ERI,0.0,0
1956,ESA,0.0,0
1956,ESP,0.0,0
1956,EST,0.0,0
1956,ETH,0.0,0
1956,EUN,0.0,0
1956,FIJ,0.0,0
1956,FIN,0.005071191730056563,0
1956,FRA,0.006436512580456407,0
1956,FRG,0.0,0
1956,FSM,0.0,0
1956,GAB,0.0,0
1956,GAM,0.0,0
1956,GBR,0.008972108445484689,0
1956,GBS,0.0,0
1956,GDR,0.0,0
1956,GEO,0.0,0
1956,GEQ,0.0,0
1956,GER,0.010142383460113126,0
1956,GHA,0.0,0
1956,GRE,0.0001950458357714063,0
1956,GRN,0.0,0
1956,GUA,0.0,0
1956,GUI,0.0,0
1956,GUM,0.0,0
1956,GUY,0.0,0
1956,HAI,0.0,0
1956,HKG,0.0,0
1956,HON,0.0,0
1956,HUN,0.012482933489370003,0
1956,INA,0.0,0
1956,IND,0.003315779208113907,0
1956,IOA,0.0,0
1956,IRI,0.0009752291788570314,0
1956,IRL,0.0009752291788570314,0
1956,IRQ,0.0,0
